199,freegame,3.6,30.7
200,freegame,0.0,29.8
201,freegame,0.0,149.4
202,freegame,0.0,125.1
203,freegame,0.6,155.4
204,freegame,0.4,76.1
205,freegame,0.0,1194.6
206,freegame,0.0,292.2
207,freegame,0.0,315.3
208,freegame,2.5,13.4
209,freegame,0.0,314.4
210,freegame,0.0,941.4
211,freegame,0.0,85.5
212,freegame,0.0,79.8
213,freegame,0.0,323.7
214,freegame,7.7,85.7
215,freegame,0.0,52.8
216,freegame,2.0,31.0
217,freegame,0.0,176.7
218,freegame,0.0,2538.2
219,freegame,0.0,489.0
220,freegame,0.0,29.1
221,freegame,2.6,16.2
222,freegame,0.0,75.9
223,freegame,0.0,212.0
224,freegame,0.0,1418.5
225,freegame,0.0,168.5
226,freegame,0.0,70.1
227,freegame,0.6,226.2
228,freegame,1.0,30.4
229,freegame,0.0,233.6
230,freegame,0.0,138.8
231,freegame,0.0,2329.5
232,freegame,0.0,298.2
233,freegame,0.0,19.8
234,freegame,3.0,380.3
235,freegame,0.0,83.8
236,freegame,0.0,38.6
237,freegame,0.0,98.1
238,freegame,1.8,279.1
239,freegame,0.0,233.0
240,freegame,0.0,1714.1
241,freegame,0.0,111.3
242,freegame,0.0,207.5
243,freegame,0.0,287.3
244,freegame,0.0,214.4
245,freegame,3.2,40.8
246,freegame,0.0,113.8
247,freegame,0.0,221.3
248,freegame,0.0,122.6
249,freegame,0.0,131.5
250,freegame,0.0,105.4
251,freegame,0.0,44.6
252,freegame,1.0,85.0
253,freegame,0.0,58.6
254,freegame,1.0,150.0
255,freegame,2.0,52.1
256,freegame,0.0,24.0
257,freegame,0.0,31.1
258,freegame,0.0,172.2
259,freegame,0.0,66.0
260,freegame,0.0,136.1
261,freegame,3.6,235.5
262,freegame,0.0,70.2
263,freegame,0.0,88.2
264,freegame,0.0,205.7
265,freegame,0.6,29.4
266,freegame,0.0,195.5
267,freegame,0.0,128.1
268,freegame,0.0,9.8
269,freegame,0.0,98.5
270,freegame,1.3,54.3
271,freegame,0.0,24.1
272,freegame,0.0,7.5
273,freegame,0.0,36.1
274,freegame,0.0,47.1
275,freegame,0.0,16.2
276,freegame,0.0,172.2
277,freegame,0.0,740.3
278,freegame,0.0,115.8
279,freegame,1.3,122.6
280,freegame,0.0,53.3
281,freegame,0.0,276.0
282,freegame,0.0,99.8
283,freegame,0.8,65.1
284,freegame,0.0,7.8
285,freegame,1.2,9.9
286,freegame,0.0,97.8
287,freegame,0.0,45.6
288,freegame,0.0,210.1
289,freegame,0.0,37.3
290,freegame,0.0,42.6
291,freegame,0.0,174.3
292,freegame,0.0,40.9
293,freegame,0.0,119.6
294,freegame,2.0,176.8
295,freegame,0.4,60.3
296,freegame,0.0,176.8
297,freegame,0.0,9.5
298,freegame,0.0,8.0
299,freegame,0.0,64.7
300,freegame,12.2,3.5
301,freegame,2.6,74.7
302,freegame,0.0,31.2
303,freegame,0.0,177.2
304,freegame,0.0,39.9
305,freegame,0.0,26.6
306,freegame,0.0,72.0
307,freegame,2.8,18.5
308,freegame,0.4,50.4
309,freegame,0.0,4.7
310,freegame,1.0,0.8
311,freegame,0.0,91.5
312,freegame,0.0,32.8
313,freegame,1.9,70.3
314,freegame,0.0,238.9
315,freegame,0.0,437.1
316,freegame,0.0,42.8
317,freegame,9.6,62.5
318,freegame,10.0,67.3
319,freegame,0.0,64.2
320,freegame,2.0,663.9
321,freegame,2.9,20.0
322,freegame,0.0,757.3
323,freegame,0.0,21.6
324,freegame,0.0,36.3
325,freegame,0.0,36.6
326,freegame,0.0,13.8
327,freegame,0.0,32.5
328,freegame,0.0,23.7
329,freegame,0.0,53.0
330,freegame,0.0,184.0
331,freegame,10.0,71.2
332,freegame,7.8,350.4
333,freegame,0.0,269.8
334,freegame,0.0,84.7
335,freegame,0.0,153.3
336,freegame,2.0,101.4
337,freegame,0.0,42.2
338,freegame,0.0,186.4
339,freegame,0.0,4.9
340,freegame,0.0,56.9
341,freegame,0.0,85.6
342,freegame,0.0,151.5
343,freegame,0.0,50.6
344,freegame,0.0,624.5
345,freegame,1.3,50.6
346,freegame,1.5,128.4
347,freegame,0.0,33.5
348,freegame,0.0,2.8
349,freegame,0.0,97.9
350,freegame,0.0,472.4
351,freegame,0.0,394.4
352,freegame,0.0,159.7
353,freegame,0.0,174.1
354,freegame,0.0,73.9
355,freegame,0.0,319.2
356,freegame,0.0,69.2
357,freegame,0.0,27.7
358,freegame,0.0,130.7
359,freegame,0.0,76.0
360,freegame,0.0,60.2
361,freegame,0.0,36.4
362,freegame,0.4,101.4
363,freegame,0.0,3.9
364,freegame,1.0,322.8
365,freegame,0.0,31.8
366,freegame,0.0,98.4
367,freegame,0.0,701.5
368,freegame,0.0,658.8
369,freegame,0.0,61.0
370,freegame,0.0,0.6
371,freegame,3.0,131.4
372,freegame,1.3,961.3
373,freegame,0.0,4.1
