0,1,424
1,1,0
2,1,0
3,1,403
4,1,288
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
12,1,0
13,1,432
14,1,67
15,1,0
16,1,0
17,1,192
18,1,0
19,1,0
20,1,106
21,1,0
22,1,0
23,1,0
24,1,380
25,1,211
26,1,0
27,1,0
28,1,0
29,1,0
30,1,0
31,1,308
32,1,0
33,1,192
34,1,0
35,1,38
36,1,0
37,1,0
38,1,0
39,1,1344
40,1,0
41,1,380
42,1,0
43,1,0
44,1,0
45,1,180
46,1,173
47,1,0
48,1,0
49,1,0
50,1,125
51,1,264
52,1,192
53,1,106
54,1,77
55,1,0
56,1,353
57,1,0
58,1,365
59,1,0
60,1,0
61,1,192
62,1,0
63,1,0
64,1,0
65,1,24
66,1,0
67,1,0
68,1,0
69,1,134
70,1,0
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,288
77,1,0
78,1,528
79,1,0
80,1,0
81,1,0
82,1,0
83,1,38
84,1,106
85,1,288
86,1,0
87,1,0
88,1,0
89,1,0
90,1,134
91,1,0
92,1,0
93,1,0
94,1,144
95,1,0
96,1,336
97,1,0
98,1,0
99,1,768
100,1,163
101,1,0
102,1,0
103,1,77
104,1,0
105,1,380
106,1,115
107,1,365
108,1,163
109,1,0
110,1,0
111,1,0
112,1,24
113,1,125
114,1,163
115,1,38
116,1,0
117,1,144
118,1,0
119,1,0
120,1,173
121,1,106
122,1,0
123,1,192
124,1,0
125,1,216
126,1,0
127,1,106
128,1,38
129,1,0
130,1,288
131,1,0
132,1,0
133,1,0
134,1,0
135,1,0
136,1,96
137,1,106
138,1,0
139,1,0
140,1,0
141,1,0
142,1,178
143,1,0
144,1,0
145,1,106
146,1,106
147,1,0
148,1,0
149,1,0
150,1,0
151,1,0
152,1,0
153,1,0
154,1,0
155,1,0
156,1,0
157,1,192
158,1,0
159,1,596
160,1,106
161,1,0
162,1,0
163,1,0
164,1,0
165,1,115
166,1,0
167,1,149
168,1,192
169,1,0
170,1,0
171,1,163
172,1,192
173,1,211
174,1,0
175,1,0
176,1,0
177,1,0
178,1,0
179,1,0
180,1,0
181,1,0
182,1,182
183,1,38
184,1,0
185,1,0
186,1,0
187,1,144
188,1,0
189,1,96
190,1,0
191,1,134
192,1,0
193,1,134
194,1,380
195,1,173
196,1,998
197,1,216
198,1,0
199,1,173
200,1,353
201,1,0
202,1,0
203,1,0
204,1,0
205,1,0
206,1,132
207,1,480
208,1,96
209,1,0
210,1,960
211,1,0
212,1,0
213,1,192
214,1,0
215,1,106
216,1,0
217,1,0
218,1,240
219,1,0
220,1,336
221,1,77
222,1,288
223,1,173
224,1,106
225,1,0
226,1,0
227,1,106
228,1,0
229,1,0
230,1,0
231,1,0
232,1,106
233,1,134
234,1,0
235,1,0
236,1,0
237,1,173
238,1,173
239,1,380
240,1,0
241,1,264
242,1,0
243,1,0
244,1,144
245,1,0
246,1,0
247,1,0
248,1,0
249,1,0
250,1,0
251,1,134
252,1,0
253,1,192
254,1,0
255,1,0
256,1,0
257,1,96
258,1,0
259,1,0
260,1,0
261,1,0
262,1,0
263,1,192
264,1,0
265,1,0
266,1,67
267,1,38
268,1,0
269,1,106
270,1,0
271,1,0
272,1,0
273,1,144
274,1,134
275,1,0
276,1,298
277,1,384
278,1,0
279,1,384
280,1,24
281,1,0
282,1,0
283,1,24
284,1,0
285,1,0
286,1,96
287,1,192
288,1,0
289,1,384
290,1,0
291,1,144
292,1,0
293,1,178
294,1,0
295,1,134
296,1,0
297,1,125
298,1,0
299,1,288
300,1,0
301,1,0
302,1,77
303,1,211
304,1,106
305,1,0
306,1,134
307,1,106
308,1,24
309,1,173
310,1,0
311,1,0
312,1,0
313,1,106
314,1,0
315,1,380
316,1,0
317,1,211
318,1,67
319,1,0
320,1,0
321,1,0
322,1,0
323,1,106
324,1,106
325,1,0
326,1,149
327,1,0
328,1,0
329,1,0
330,1,0
331,1,125
332,1,0
333,1,125
334,1,67
335,1,0
336,1,106
337,1,288
338,1,132
339,1,0
340,1,0
341,1,0
342,1,106
343,1,0
344,1,38
345,1,0
346,1,0
347,1,0
348,1,0
349,1,0
350,1,0
351,1,0
352,1,182
353,1,0
354,1,0
355,1,0
356,1,0
357,1,211
358,1,149
359,1,144
360,1,154
361,1,0
362,1,67
363,1,182
364,1,0
365,1,0
366,1,0
367,1,0
368,1,134
369,1,0
370,1,0
371,1,353
372,1,182
373,1,0
374,1,0
375,1,0
376,1,163
377,1,134
378,1,173
379,1,0
380,1,0
381,1,134
382,1,0
383,1,0
384,1,0
385,1,0
386,1,0
387,1,0
388,1,0
389,1,0
390,1,0
391,1,0
392,1,0
393,1,758
394,1,0
395,1,0
396,1,0
397,1,0
398,1,0
399,1,192
400,1,0
401,1,0
402,1,106
403,1,0
404,1,0
405,1,0
406,1,0
407,1,432
408,1,0
409,1,0
410,1,67
411,1,264
412,1,0
413,1,0
414,1,0
415,1,38
416,1,0
417,1,0
418,1,106
419,1,0
420,1,0
421,1,0
422,1,0
423,1,0
424,1,0
425,1,106
426,1,106
427,1,38
428,1,0
429,1,0
430,1,38
431,1,0
432,1,106
433,1,0
434,1,125
435,1,0
436,1,0
437,1,106
438,1,1056
439,1,0
440,1,0
441,1,0
442,1,67
443,1,134
444,1,0
445,1,384
446,1,0
447,1,163
448,1,0
449,1,0
450,1,0
451,1,0
452,1,0
453,1,0
454,1,0
455,1,0
456,1,0
457,1,0
458,1,106
459,1,0
460,1,0
461,1,0
462,1,106
463,1,0
464,1,0
465,1,182
466,1,0
467,1,106
468,1,0
469,1,0
470,1,394
471,1,758
472,1,0
473,1,0
474,1,380
475,1,0
476,1,380
477,1,0
478,1,0
479,1,0
480,1,0
481,1,192
482,1,134
483,1,106
484,1,132
485,1,106
486,1,0
487,1,0
488,1,125
489,1,0
490,1,0
491,1,0
492,1,134
493,1,67
494,1,0
495,1,0
496,1,192
497,1,0
498,1,0
499,1,0
500,1,0
501,1,269
502,1,106
503,1,0
504,1,144
505,1,0
506,1,0
507,1,0
508,1,0
509,1,192
510,1,0
511,1,0
512,1,0
513,1,173
514,1,0
515,1,125
516,1,0
517,1,0
518,1,0
519,1,0
520,1,0
521,1,173
522,1,240
523,1,67
524,1,0
525,1,0
526,1,0
527,1,0
528,1,0
529,1,0
530,1,192
531,1,115
532,1,0
533,1,0
534,1,0
535,1,163
536,1,0
537,1,134
538,1,0
539,1,264
540,1,38
541,1,0
542,1,0
543,1,173
544,1,67
545,1,0
546,1,0
547,1,380
548,1,106
549,1,0
550,1,67
551,1,0
552,1,380
553,1,269
554,1,144
555,1,0
556,1,149
557,1,0
558,1,134
559,1,211
560,1,106
561,1,173
562,1,38
563,1,0
564,1,0
565,1,0
566,1,0
567,1,0
568,1,0
569,1,77
570,1,144
571,1,1440
572,1,0
573,1,154
574,1,38
575,1,0
576,1,0
577,1,269
578,1,192
579,1,0
580,1,0
581,1,0
582,1,24
583,1,0
584,1,0
585,1,173
586,1,264
587,1,0
588,1,353
589,1,0
590,1,0
591,1,211
592,1,0
593,1,106
594,1,0
595,1,0
596,1,96
597,1,0
598,1,0
599,1,0
600,1,0
601,1,0
602,1,0
603,1,0
604,1,0
605,1,0
606,1,182
607,1,0
608,1,38
609,1,0
610,1,269
611,1,0
612,1,0
613,1,0
614,1,0
615,1,211
616,1,0
617,1,0
618,1,0
619,1,154
620,1,0
621,1,38
622,1,45
623,1,67
624,1,0
625,1,490
626,1,154
627,1,0
628,1,96
629,1,0
630,1,0
631,1,163
632,1,672
633,1,211
634,1,0
635,1,67
636,1,0
637,1,144
638,1,0
639,1,0
640,1,380
641,1,0
642,1,384
643,1,0
644,1,115
645,1,0
646,1,173
647,1,0
648,1,0
649,1,0
650,1,864
651,1,0
652,1,0
653,1,0
654,1,173
655,1,0
656,1,0
657,1,0
658,1,0
659,1,45
660,1,106
661,1,0
662,1,0
663,1,0
664,1,0
665,1,0
666,1,288
667,1,0
668,1,0
669,1,0
670,1,0
671,1,182
672,1,0
673,1,0
674,1,424
675,1,0
676,1,0
677,1,0
678,1,0
679,1,0
680,1,0
681,1,211
682,1,0
683,1,0
684,1,0
685,1,0
686,1,0
687,1,3456
688,1,106
689,1,192
690,1,0
691,1,298
692,1,0
693,1,0
694,1,163
695,1,0
696,1,0
697,1,0
698,1,652
699,1,211
700,1,0
701,1,96
702,1,0
703,1,0
704,1,38
705,1,480
706,1,0
707,1,96
708,1,38
709,1,0
710,1,0
711,1,0
712,1,0
713,1,0
714,1,96
715,1,0
716,1,106
717,1,0
718,1,173
719,1,178
720,1,106
721,1,106
722,1,0
723,1,38
724,1,211
725,1,0
726,1,125
727,1,211
728,1,0
729,1,0
730,1,149
731,1,432
732,1,0
733,1,134
734,1,0
735,1,0
736,1,134
737,1,0
738,1,0
739,1,24
740,1,125
741,1,0
742,1,0
743,1,0
744,1,106
745,1,0
746,1,0
747,1,96
748,1,0
749,1,0
750,1,353
751,1,672
752,1,173
753,1,144
754,1,0
755,1,0
756,1,0
757,1,0
758,1,0
759,1,192
760,1,115
761,1,0
762,1,0
763,1,192
764,1,0
765,1,0
766,1,0
767,1,394
768,1,96
769,1,0
770,1,0
771,1,0
772,1,106
773,1,38
774,1,380
775,1,0
776,1,144
777,1,0
778,1,0
779,1,0
780,1,0
781,1,0
782,1,0
783,1,336
784,1,298
785,1,38
786,1,192
787,1,0
788,1,380
789,1,0
790,1,0
791,1,0
792,1,0
793,1,0
794,1,480
795,1,0
796,1,0
797,1,0
798,1,154
799,1,336
800,1,77
801,1,106
802,1,96
803,1,480
804,1,0
805,1,380
806,1,0
807,1,0
808,1,0
809,1,0
810,1,298
811,1,45
812,1,67
